#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","KV784361.1",712539,713132,"-",,,"FRACYDRAFT_189178","OEU14144.1",109,"hypothetical protein FRACYDRAFT_189178"
"Un","KV784361.1",714819,715365,"+",,,"FRACYDRAFT_188893","OEU13460.1",131,"histone H3 K4-specific methyltransferase SET7/9 N-terminal domain-containing protein, partial"
"Un","KV784361.1",715539,716621,"-",,,"FRACYDRAFT_241797","OEU13461.1",360,"hypothetical protein FRACYDRAFT_241797"
"Un","KV784361.1",717090,718079,"+",,,"FRACYDRAFT_149688","OEU13462.1",306,"hypothetical protein FRACYDRAFT_149688, partial"
"Un","KV784361.1",719214,721783,"+",,,"FRACYDRAFT_241799","OEU13463.1",757,"Peptidase_A22B-domain-containing protein"
"Un","KV784361.1",723094,723876,"+",,,"FRACYDRAFT_151858","OEU13464.1",261,"camp-binding domain-like protein, partial"
"Un","KV784361.1",724405,725508,"+",,,"FRACYDRAFT_188553","OEU13465.1",326,"indazole-pyridine inhibitor"
"Un","KV784361.1",727768,730482,"+",,,"FRACYDRAFT_171000","OEU13466.1",833,"ATP-dependent protease La"
"Un","KV784361.1",731164,732750,"-",,,"FRACYDRAFT_189174","OEU13467.1",439,"hypothetical protein FRACYDRAFT_189174"
"Un","KV784361.1",733630,733869,"-",,,"FRACYDRAFT_269829","OEU13468.1",79,"hypothetical protein FRACYDRAFT_269829"
"Un","KV784361.1",734985,736196,"-",,,"FRACYDRAFT_148516","OEU13469.1",404,"hypothetical protein FRACYDRAFT_148516, partial"
"Un","KV784361.1",737233,737801,"+",,,"FRACYDRAFT_171004","OEU13470.1",148,"hypothetical protein FRACYDRAFT_171004"
"Un","KV784361.1",737882,742951,"-",,,"FRACYDRAFT_241805","OEU13471.1",1603,"hypothetical protein FRACYDRAFT_241805"
"Un","KV784361.1",745471,746340,"+",,,"FRACYDRAFT_241806","OEU13472.1",289,"hypothetical protein FRACYDRAFT_241806"
"Un","KV784361.1",747147,747296,"-",,,"FRACYDRAFT_269830","OEU13473.1",49,"hypothetical protein FRACYDRAFT_269830"
"Un","KV784361.1",747352,748095,"-",,,"FRACYDRAFT_269831","OEU13474.1",248,"DUF367-domain-containing protein, partial"
"Un","KV784361.1",748394,749320,"+",,,"FRACYDRAFT_269833","OEU13475.1",308,"hypothetical protein FRACYDRAFT_269833"
"Un","KV784361.1",749610,750430,"-",,,"FRACYDRAFT_241809","OEU13476.1",220,"hypothetical protein FRACYDRAFT_241809"
"Un","KV784361.1",751117,751965,"+",,,"FRACYDRAFT_269834","OEU13477.1",220,"hypothetical protein FRACYDRAFT_269834"
"Un","KV784361.1",753263,753762,"+",,,"FRACYDRAFT_171009","OEU13478.1",109,"hypothetical protein FRACYDRAFT_171009"
"Un","KV784361.1",753993,756430,"-",,,"FRACYDRAFT_241812","OEU13479.1",657,"hypothetical protein FRACYDRAFT_241812"
"Un","KV784361.1",757372,758558,"+",,,"FRACYDRAFT_189402","OEU13480.1",327,"hypothetical protein FRACYDRAFT_189402"
"Un","KV784361.1",759511,761462,"+",,,"FRACYDRAFT_226762","OEU13481.1",597,"asparagine synthase"
"Un","KV784361.1",761628,762818,"-",,"CHST2_1","FRACYDRAFT_241815","OEU13482.1",396,"putative chondroitin 6-sulfotransferase"
"Un","KV784361.1",763660,765420,"+",,,"FRACYDRAFT_241816","OEU13483.1",586,"hypothetical protein FRACYDRAFT_241816"
"Un","KV784361.1",765834,767404,"-",,,"FRACYDRAFT_241817","OEU13484.1",454,"alpha/beta-hydrolase"
"Un","KV784361.1",768428,769234,"+",,,"FRACYDRAFT_241818","OEU13485.1",268,"hypothetical protein FRACYDRAFT_241818"
"Un","KV784361.1",769399,771226,"-",,,"FRACYDRAFT_157197","OEU13486.1",572,"hypothetical protein FRACYDRAFT_157197, partial"
"Un","KV784361.1",772789,775728,"+",,,"FRACYDRAFT_188671","OEU13487.1",754,"Na_H_Exchanger-domain-containing protein"
"Un","KV784361.1",776005,776514,"-",,,"FRACYDRAFT_269837","OEU13488.1",169,"hypothetical protein FRACYDRAFT_269837"
"Un","KV784361.1",776954,778996,"+",,,"FRACYDRAFT_262271","OEU13489.1",595,"ankyrin"
"Un","KV784361.1",780336,780563,"+",,,"FRACYDRAFT_269839","OEU13490.1",75,"hypothetical protein FRACYDRAFT_269839"
"Un","KV784361.1",781704,783950,"-",,,"FRACYDRAFT_241823","OEU13491.1",699,"hypothetical protein FRACYDRAFT_241823"
"Un","KV784361.1",784385,788624,"+",,,"FRACYDRAFT_226769","OEU13492.1",1327,"hypothetical protein FRACYDRAFT_226769"
"Un","KV784361.1",790577,795070,"+",,"Top2a_1","FRACYDRAFT_145893","OEU13493.1",1167,"type II DNA topoisomerase, partial"
"Un","KV784361.1",796004,796517,"-",,,"FRACYDRAFT_226771","OEU13494.1",140,"putative mitochondrial ribosomal protein S9"
"Un","KV784361.1",797682,798551,"-",,,"FRACYDRAFT_139522","OEU13495.1",258,"AAA-domain-containing protein, partial"
"Un","KV784361.1",800217,800633,"+",,,"FRACYDRAFT_189563","OEU13496.1",139,"HMG-box, partial"
"Un","KV784361.1",801402,808486,"-",,,"FRACYDRAFT_189101","OEU13497.1",2200,"RNA or DNA helicase"
"Un","KV784361.1",809233,811018,"+",,,"FRACYDRAFT_262274","OEU13498.1",554,"hypothetical protein FRACYDRAFT_262274"
"Un","KV784361.1",811173,812270,"-",,"COQ3","FRACYDRAFT_291503","OEU14152.1",329,"3-demethylubiquinone-9 3-methyltransferase"
"Un","KV784361.1",814099,814290,"+",,,"FRACYDRAFT_269841","OEU13499.1",63,"hypothetical protein FRACYDRAFT_269841"
"Un","KV784361.1",815675,816127,"+",,,"FRACYDRAFT_188603","OEU13500.1",150,"hypothetical protein FRACYDRAFT_188603"
"Un","KV784361.1",816985,818307,"+",,,"FRACYDRAFT_209764","OEU13501.1",362,"hypothetical protein FRACYDRAFT_209764"
"Un","KV784361.1",818661,819871,"-",,,"FRACYDRAFT_188734","OEU13502.1",330,"hypothetical protein FRACYDRAFT_188734"
"Un","KV784361.1",821070,822748,"-",,,"FRACYDRAFT_241836","OEU13503.1",508,"hypothetical protein FRACYDRAFT_241836"
"Un","KV784361.1",826098,827712,"+",,,"FRACYDRAFT_269842","OEU13504.1",394,"DUF221-domain-containing protein"
"Un","KV784361.1",829407,830106,"-",,,"FRACYDRAFT_149305","OEU13505.1",200,"LNS2-domain-containing protein, partial"
"Un","KV784361.1",831773,832351,"+",,,"FRACYDRAFT_161865","OEU13506.1",193,"RRM_1-domain-containing protein, partial"
"Un","KV784361.1",833094,833986,"-",,,"FRACYDRAFT_241840","OEU13507.1",181,"hypothetical protein FRACYDRAFT_241840"
"Un","KV784361.1",835800,838259,"+",,,"FRACYDRAFT_209768","OEU13508.1",702,"DEAD-domain-containing protein"
"Un","KV784361.1",839158,839790,"+",,,"FRACYDRAFT_269843","OEU13509.1",210,"hypothetical protein FRACYDRAFT_269843"
"Un","KV784361.1",840332,841330,"-",,,"FRACYDRAFT_269844","OEU13510.1",332,"hypothetical protein FRACYDRAFT_269844"
"Un","KV784361.1",848108,848761,"+",,,"FRACYDRAFT_269845","OEU13511.1",217,"hypothetical protein FRACYDRAFT_269845"
"Un","KV784361.1",849323,849868,"-",,,"FRACYDRAFT_161324","OEU13512.1",182,"Phosphoenolpyruvate/pyruvate domain-containing protein, partial"
"Un","KV784361.1",854623,855378,"+",,,"FRACYDRAFT_269847","OEU13513.1",252,"hypothetical protein FRACYDRAFT_269847, partial"
"Un","KV784361.1",856492,857166,"+",,,"FRACYDRAFT_241847","OEU13514.1",224,"hypothetical protein FRACYDRAFT_241847"
"Un","KV784361.1",858723,859007,"+",,,"FRACYDRAFT_269848","OEU13515.1",94,"ribosomal protein L37ae"
"Un","KV784361.1",860510,866099,"+",,,"FRACYDRAFT_262284","OEU13516.1",1731,"hypothetical protein FRACYDRAFT_262284"
"Un","KV784361.1",866708,868180,"+",,,"FRACYDRAFT_226781","OEU13517.1",490,"hypothetical protein FRACYDRAFT_226781"
"Un","KV784361.1",868888,869990,"-",,,"FRACYDRAFT_150855","OEU13518.1",314,"Sigma2 domain of RNA polymerase sigma factor, partial"
"Un","KV784361.1",871329,874574,"-",,,"FRACYDRAFT_226782","OEU13519.1",475,"acetyl-CoA synthetase-like protein"
"Un","KV784361.1",875129,876274,"-",,,"FRACYDRAFT_269849","OEU13520.1",381,"hypothetical protein FRACYDRAFT_269849"
"Un","KV784361.1",878756,883202,"-",,,"FRACYDRAFT_188512","OEU13521.1",1204,"P-loop containing nucleoside triphosphate hydrolase protein"
"Un","KV784361.1",884182,887086,"+",,,"FRACYDRAFT_241856","OEU13522.1",813,"hypothetical protein FRACYDRAFT_241856"
"Un","KV784361.1",887457,891377,"-",,,"FRACYDRAFT_241857","OEU13523.1",1112,"hypothetical protein FRACYDRAFT_241857"
"Un","KV784361.1",891804,892304,"+",,,"FRACYDRAFT_189032","OEU13524.1",166,"ribosomal protein L24"
"Un","KV784361.1",892493,895537,"-",,,"FRACYDRAFT_241859","OEU13525.1",1014,"hypothetical protein FRACYDRAFT_241859"
"Un","KV784361.1",896221,896742,"-",,,"FRACYDRAFT_287513","OEU14147.1",173,"hypothetical protein FRACYDRAFT_287513"
"Un","KV784361.1",896221,896700,"-",,,"FRACYDRAFT_287513","OEU14146.1",159,"hypothetical protein FRACYDRAFT_287513"
"Un","KV784361.1",897142,902901,"-",,,"FRACYDRAFT_209780","OEU13526.1",1396,"hypothetical protein FRACYDRAFT_209780"
"Un","KV784361.1",904340,904825,"+",,,"FRACYDRAFT_269851","OEU13527.1",161,"hypothetical protein FRACYDRAFT_269851"
"Un","KV784361.1",905084,906255,"-",,,"FRACYDRAFT_226787","OEU13528.1",314,"Metallo-dependent phosphatase"
"Un","KV784361.1",907206,908348,"-",,"ALG14","FRACYDRAFT_241864","OEU14167.1",273,"UDP-N-acetylglucosamine transferase subunit ALG14"
"Un","KV784361.1",910592,913201,"+",,,"FRACYDRAFT_171040","OEU13529.1",869,"hypothetical protein FRACYDRAFT_171040"
"Un","KV784361.1",913317,913832,"-",,,"FRACYDRAFT_241867","OEU13530.1",171,"hypothetical protein FRACYDRAFT_241867"
"Un","KV784361.1",914168,916648,"+",,,"FRACYDRAFT_241868","OEU13531.1",733,"hypothetical protein FRACYDRAFT_241868"
"Un","KV784361.1",917133,918784,"+",,"FAD4","FRACYDRAFT_226788","OEU13532.1",440,"delta 5 fatty acid desaturase D5"
"Un","KV784361.1",922247,923179,"+",,,"FRACYDRAFT_188721","OEU13533.1",311,"kinase-like protein, partial"
"Un","KV784361.1",929458,930003,"+",,,"FRACYDRAFT_269852","OEU13534.1",181,"UCH-domain-containing protein"
"Un","KV784361.1",930565,932487,"-",,,"FRACYDRAFT_241872","OEU13535.1",640,"hypothetical protein FRACYDRAFT_241872"
"Un","KV784361.1",933839,934481,"+",,,"FRACYDRAFT_241873","OEU13536.1",181,"hypothetical protein FRACYDRAFT_241873"
"Un","KV784361.1",934805,935350,"-",,,"FRACYDRAFT_269853","OEU13537.1",181,"hypothetical protein FRACYDRAFT_269853"
"Un","KV784361.1",952533,952817,"-",,,"FRACYDRAFT_269855","OEU13538.1",94,"hypothetical protein FRACYDRAFT_269855"
"Un","KV784361.1",953925,954725,"-",,,"FRACYDRAFT_241878","OEU13539.1",266,"hypothetical protein FRACYDRAFT_241878"
"Un","KV784361.1",955883,956143,"+",,,"FRACYDRAFT_269856","OEU13540.1",86,"hypothetical protein FRACYDRAFT_269856"
"Un","KV784361.1",957727,958749,"+",,,"FRACYDRAFT_241879","OEU13541.1",340,"HMG-box"
"Un","KV784361.1",961397,962695,"+",,,"FRACYDRAFT_241880","OEU13542.1",432,"hypothetical protein FRACYDRAFT_241880"
"Un","KV784361.1",969774,972104,"+",,,"FRACYDRAFT_241882","OEU13543.1",665,"hypothetical protein FRACYDRAFT_241882"
"Un","KV784361.1",973277,975259,"+",,"FBP1","FRACYDRAFT_241883","OEU14166.1",484,"putative fructose-1,6-bishosphatase"
"Un","KV784361.1",976369,978168,"+",,,"FRACYDRAFT_157093","OEU13544.1",543,"2-isopropylmalate synthase, partial"
"Un","KV784361.1",980541,981596,"+",,,"FRACYDRAFT_269857","OEU13545.1",351,"hypothetical protein FRACYDRAFT_269857"
"Un","KV784361.1",981837,985536,"-",,,"FRACYDRAFT_241886","OEU13546.1",930,"hypothetical protein FRACYDRAFT_241886"
"Un","KV784361.1",985926,986579,"+",,,"FRACYDRAFT_241887","OEU13547.1",202,"hypothetical protein FRACYDRAFT_241887"
"Un","KV784361.1",987110,987493,"-",,,"FRACYDRAFT_188917","OEU13548.1",127,"hypothetical protein FRACYDRAFT_188917"
"Un","KV784361.1",988674,989264,"+",,,"FRACYDRAFT_241889","OEU13549.1",196,"hypothetical protein FRACYDRAFT_241889"
"Un","KV784361.1",990449,997646,"+",,,"FRACYDRAFT_241890","OEU13550.1",2324,"ARM repeat-containing protein"
"Un","KV784361.1",998298,999862,"-",,,"FRACYDRAFT_241891","OEU13551.1",436,"hypothetical protein FRACYDRAFT_241891"
"Un","KV784361.1",1000324,1000833,"+",,,"FRACYDRAFT_241892","OEU13552.1",169,"hypothetical protein FRACYDRAFT_241892"
"Un","KV784361.1",1001051,1002394,"-",,,"FRACYDRAFT_241893","OEU13553.1",350,"hypothetical protein FRACYDRAFT_241893"
"Un","KV784361.1",1002969,1003827,"+",,,"FRACYDRAFT_269858","OEU13554.1",227,"ribosomal protein S5 component of cytosolic 80S ribosome and 40S small subunit"
"Un","KV784361.1",1016598,1018845,"+",,,"FRACYDRAFT_165718","OEU13555.1",500,"FabD/lysophospholipase-like protein, partial"
"Un","KV784361.1",1019893,1024469,"+",,,"FRACYDRAFT_226798","OEU13556.1",601,"Na_Pi_cotrans-domain-containing protein"
"Un","KV784361.1",1025065,1025490,"-",,,"FRACYDRAFT_218834","OEU13557.1",141,"hypothetical protein FRACYDRAFT_218834"
"Un","KV784361.1",1027248,1029418,"+",,,"FRACYDRAFT_241899","OEU13558.1",632,"hypothetical protein FRACYDRAFT_241899"
"Un","KV784361.1",1029750,1030295,"-",,,"FRACYDRAFT_269863","OEU13559.1",181,"hypothetical protein FRACYDRAFT_269863"
"Un","KV784361.1",1034729,1035574,"+",,,"FRACYDRAFT_161219","OEU13560.1",257,"DNA polymerase alpha/epsilon, subunit B, partial"
"Un","KV784361.1",1036262,1037478,"-",,,"FRACYDRAFT_241902","OEU13561.1",370,"hypothetical protein FRACYDRAFT_241902"
"Un","KV784361.1",1039029,1039301,"-",,,"FRACYDRAFT_189364","OEU13562.1",91,"putative elicitin protein-like protein RAM6, partial"
"Un","KV784361.1",1039311,1039538,"-",,,"FRACYDRAFT_189086","OEU13563.1",76,"hypothetical protein FRACYDRAFT_189086, partial"
"Un","KV784361.1",1040109,1041001,"-",,,"FRACYDRAFT_152354","OEU13564.1",238,"trypsin-domain-containing protein, partial"
"Un","KV784361.1",1042543,1046118,"+",,,"FRACYDRAFT_262301","OEU13565.1",870,"hypothetical protein FRACYDRAFT_262301"
"Un","KV784361.1",1046616,1047374,"-",,,"FRACYDRAFT_269865","OEU13566.1",253,"Dihydropteroate synthase, partial"
"Un","KV784361.1",1049422,1050889,"+",,,"FRACYDRAFT_241906","OEU13567.1",444,"hypothetical protein FRACYDRAFT_241906"
"Un","KV784361.1",1051119,1051949,"-",,,"FRACYDRAFT_241907","OEU13568.1",234,"hypothetical protein FRACYDRAFT_241907"
"Un","KV784361.1",1052758,1052916,"-",,,"FRACYDRAFT_155591","OEU13569.1",53,"heat shock protein DnaJ, partial"
"Un","KV784361.1",1059031,1062288,"+",,,"FRACYDRAFT_188713","OEU13570.1",871,"heavy metal translocatin"
"Un","KV784361.1",1062467,1063942,"-",,,"FRACYDRAFT_241910","OEU13571.1",491,"hypothetical protein FRACYDRAFT_241910"
"Un","KV784361.1",1065793,1067439,"+",,,"FRACYDRAFT_188910","OEU13572.1",524,"P-loop containing nucleoside triphosphate hydrolase protein, partial"
"Un","KV784361.1",1067580,1068731,"-",,"GAPDH4","FRACYDRAFT_269867","OEU13573.1",333,"glyceraldehyde-3-phosphate dehydrogenase"
"Un","KV784361.1",1070886,1071485,"+",,"LHCF16","FRACYDRAFT_269868","OEU13574.1",199,"fucoxanthin-chlorophyll a-c binding protein"
"Un","KV784361.1",1072076,1073081,"-",,,"FRACYDRAFT_241914","OEU13575.1",314,"hypothetical protein FRACYDRAFT_241914"
"Un","KV784361.1",1073564,1074892,"+",,,"FRACYDRAFT_269869","OEU14143.1",442,"ascorbate peroxidase-like protein"
"Un","KV784361.1",1073564,1074268,"+",,,"FRACYDRAFT_269869","OEU14142.1",235,"putative ascorbate peroxidase, partial"
"Un","KV784361.1",1075256,1075999,"-",,,"FRACYDRAFT_209815","OEU13576.1",173,"ribosomal protein L13"
"Un","KV784361.1",1076799,1078067,"+",,,"FRACYDRAFT_188664","OEU13577.1",361,"mevalonate kinase"
"Un","KV784361.1",1078992,1083070,"+",,,"FRACYDRAFT_241918","OEU13578.1",1267,"hypothetical protein FRACYDRAFT_241918"
"Un","KV784361.1",1083504,1085506,"+",,,"FRACYDRAFT_241919","OEU13579.1",621,"hypothetical protein FRACYDRAFT_241919"
"Un","KV784361.1",1086070,1086861,"-",,,"FRACYDRAFT_241920","OEU13580.1",263,"hypothetical protein FRACYDRAFT_241920"
"Un","KV784361.1",1088096,1088746,"-",,,"FRACYDRAFT_269873","OEU13581.1",216,"hypothetical protein FRACYDRAFT_269873"
"Un","KV784361.1",1088996,1090420,"-",,,"FRACYDRAFT_189551","OEU13582.1",362,"S-adenosyl-L-methionine-dependent methyltransferase, partial"
"Un","KV784361.1",1092692,1095020,"+",,,"FRACYDRAFT_241922","OEU13583.1",677,"hypothetical protein FRACYDRAFT_241922"
"Un","KV784361.1",1096158,1098582,"+",,,"FRACYDRAFT_276098","OEU13584.1",746,"DAO-domain-containing protein"
"Un","KV784361.1",1099279,1100516,"+",,,"FRACYDRAFT_241924","OEU13585.1",346,"hypothetical protein FRACYDRAFT_241924"
"Un","KV784361.1",1103869,1105997,"-",,,"FRACYDRAFT_226811","OEU13586.1",505,"MiaB-like tRNA modifying enzyme"
"Un","KV784361.1",1106925,1108828,"-",,,"FRACYDRAFT_262312","OEU13587.1",571,"hypothetical protein FRACYDRAFT_262312"
"Un","KV784361.1",1109333,1110553,"+",,,"FRACYDRAFT_241929","OEU13588.1",365,"hypothetical protein FRACYDRAFT_241929"
"Un","KV784361.1",1110975,1112980,"-",,,"FRACYDRAFT_189006","OEU13589.1",536,"hypothetical protein FRACYDRAFT_189006"
"Un","KV784361.1",1113556,1114765,"+",,,"FRACYDRAFT_188724","OEU13590.1",333,"DIM1 dimethyladenosine transferase 1-like protein"
"Un","KV784361.1",1115064,1115537,"-",,,"FRACYDRAFT_241932","OEU13591.1",157,"hypothetical protein FRACYDRAFT_241932"
"Un","KV784361.1",1117375,1117806,"-",,,"FRACYDRAFT_269874","OEU13592.1",143,"ribosomal protein-like protein L23e"
"Un","KV784361.1",1118815,1121280,"+",,,"FRACYDRAFT_241934","OEU13593.1",678,"hypothetical protein FRACYDRAFT_241934"
"Un","KV784361.1",1121846,1123807,"+",,,"FRACYDRAFT_241935","OEU13594.1",653,"hypothetical protein FRACYDRAFT_241935"
"Un","KV784361.1",1124675,1126206,"+",,,"FRACYDRAFT_171081","OEU13595.1",421,"Calreticulin"
"Un","KV784361.1",1126600,1131123,"-",,,"FRACYDRAFT_241937","OEU13596.1",1334,"hypothetical protein FRACYDRAFT_241937"
"Un","KV784361.1",1131944,1132908,"+",,,"FRACYDRAFT_188492","OEU13597.1",222,"hypothetical protein FRACYDRAFT_188492"
"Un","KV784361.1",1133339,1134754,"-",,,"FRACYDRAFT_189449","OEU13598.1",471,"hypothetical protein FRACYDRAFT_189449"
"Un","KV784361.1",1139112,1139585,"+",,,"FRACYDRAFT_144309","OEU13599.1",127,"hypothetical protein FRACYDRAFT_144309, partial"
"Un","KV784361.1",1139829,1141881,"-",,,"FRACYDRAFT_262316","OEU13600.1",584,"hypothetical protein FRACYDRAFT_262316"
"Un","KV784361.1",1142421,1144580,"-",,,"FRACYDRAFT_262317","OEU13601.1",674,"hypothetical protein FRACYDRAFT_262317"
"Un","KV784361.1",1145244,1145813,"+",,,"FRACYDRAFT_269878","OEU13602.1",189,"hypothetical protein FRACYDRAFT_269878"
"Un","KV784361.1",1146664,1147551,"-",,,"FRACYDRAFT_262319","OEU13603.1",295,"hypothetical protein FRACYDRAFT_262319"
"Un","KV784361.1",1148822,1150858,"+",,,"FRACYDRAFT_241945","OEU13604.1",462,"hypothetical protein FRACYDRAFT_241945"
"Un","KV784361.1",1151051,1151758,"-",,,"FRACYDRAFT_269879","OEU13605.1",195,"hypothetical protein FRACYDRAFT_269879"
"Un","KV784361.1",1152782,1153219,"+",,,"FRACYDRAFT_269880","OEU13606.1",145,"hypothetical protein FRACYDRAFT_269880"
"Un","KV784361.1",1154128,1155477,"-",,,"FRACYDRAFT_209831","OEU13607.1",323,"L domain-like protein"
"Un","KV784361.1",1157745,1159735,"-",,,"FRACYDRAFT_241949","OEU13608.1",618,"hypothetical protein FRACYDRAFT_241949"
"Un","KV784361.1",1161366,1162438,"+",,,"FRACYDRAFT_241950","OEU13609.1",183,"hypothetical protein FRACYDRAFT_241950"
"Un","KV784361.1",1162922,1167659,"-",,,"FRACYDRAFT_241951","OEU13610.1",1501,"hypothetical protein FRACYDRAFT_241951"
"Un","KV784361.1",1171050,1171673,"+",,,"FRACYDRAFT_269881","OEU13611.1",207,"hypothetical protein FRACYDRAFT_269881"
"Un","KV784361.1",1171766,1174405,"-",,,"FRACYDRAFT_241953","OEU13612.1",879,"hypothetical protein FRACYDRAFT_241953"
"Un","KV784361.1",1175120,1176814,"+",,,"FRACYDRAFT_241954","OEU13613.1",564,"hypothetical protein FRACYDRAFT_241954"
"Un","KV784361.1",1177298,1178869,"-",,,"FRACYDRAFT_209835","OEU13614.1",465,"DnaJ-domain-containing protein"
"Un","KV784361.1",1179850,1182259,"-",,,"FRACYDRAFT_241956","OEU13615.1",653,"hypothetical protein FRACYDRAFT_241956"
"Un","KV784361.1",1183019,1183651,"-",,,"FRACYDRAFT_241957","OEU13616.1",210,"SET domain-containing protein"
"Un","KV784361.1",1184309,1186914,"+",,,"FRACYDRAFT_241958","OEU13617.1",857,"hypothetical protein FRACYDRAFT_241958"
"Un","KV784361.1",1187328,1188110,"-",,,"FRACYDRAFT_188763","OEU13618.1",260,"hypothetical protein FRACYDRAFT_188763"
"Un","KV784361.1",1188945,1191765,"-",,,"FRACYDRAFT_262325","OEU13619.1",815,"RNB-domain-containing protein"
"Un","KV784361.1",1192117,1193070,"+",,,"FRACYDRAFT_189400","OEU13620.1",317,"WD40 repeat-like protein"
"Un","KV784361.1",1193627,1194918,"-",,,"FRACYDRAFT_241962","OEU13621.1",411,"hypothetical protein FRACYDRAFT_241962"
"Un","KV784361.1",1196575,1198124,"+",,,"FRACYDRAFT_209838","OEU13622.1",449,"hypothetical protein FRACYDRAFT_209838"
"Un","KV784361.1",1204411,1205193,"+",,,"FRACYDRAFT_269885","OEU13623.1",256,"hypothetical protein FRACYDRAFT_269885, partial"
"Un","KV784361.1",1205385,1206089,"-",,,"FRACYDRAFT_241965","OEU13624.1",207,"hypothetical protein FRACYDRAFT_241965"
"Un","KV784361.1",1207150,1207743,"+",,"SSB","FRACYDRAFT_269886","OEU13625.1",197,"nucleic acid-binding protein"
"Un","KV784361.1",1209477,1209809,"-",,,"FRACYDRAFT_144836","OEU13626.1",111,"hypothetical protein FRACYDRAFT_144836, partial"
"Un","KV784361.1",1212048,1212928,"+",,,"FRACYDRAFT_188928","OEU13627.1",247,"hypothetical protein FRACYDRAFT_188928"
"Un","KV784361.1",1213501,1214767,"-",,,"FRACYDRAFT_262330","OEU13628.1",351,"histone-fold-containing protein"
"Un","KV784361.1",1216205,1217116,"-",,,"FRACYDRAFT_226830","OEU13629.1",303,"hypothetical protein FRACYDRAFT_226830"
"Un","KV784361.1",1218355,1219485,"+",,,"FRACYDRAFT_241971","OEU13630.1",376,"hypothetical protein FRACYDRAFT_241971"
"Un","KV784361.1",1220112,1222412,"+",,,"FRACYDRAFT_241972","OEU13631.1",651,"FAD/NAD(P)-binding domain-containing protein"
